Time,X_dot,Y_dot,Z_dot,Roll_dot,Pitch_dot,Yaw_dot
0.010164023,0,0,0,0,0,0
0.020368815,0,0,0,0,0,0
0.030607939,0,0,0,0,0,0
0.04079485,0,0,0,0,0,0
0.051011801,0,0,0,0,0,0
0.074280024,-0.043365072361727076,0.014511296361241733,0.0039796730915801146,0.006527879817464762,-0.04759791895376102,-0.05114055612526026
0.257901907,-0.02390091176963496,-7.259171532541867e-05,0.006512012793423755,-0.029925904944386725,0.01586873334447653,-0.0127545938097145
0.457916022,-0.024459843311633787,-0.002565436677227677,0.013907819132572871,-0.03155322103019544,0.042832050516854,0.015503688920411186
0.658356905,-0.026129164307241985,-0.008913228844573193,0.02132203527717902,-0.011416586333433029,0.05461379771746214,0.016373366795804162
0.859530926,-0.02480405338465252,-0.0016974968151338959,0.01113744736960793,0.33704247595168196,0.04991112786321001,-0.004303839055653151
1.060449839,-0.014624500987628623,0.005905315564038814,0.024609826279423267,-0.04362204036640132,0.09565713625479333,-0.01966414821453475
1.260581017,-0.028989474832780224,-0.009806319711144875,0.03107494150768311,-0.08024607201798133,0.11356986548598905,0.027457616084534543
1.4607548719999999,-0.036122018971874566,-0.015552798633642239,0.03287429395004216,-0.05046200024923378,0.11647967210780623,0.060645980257405536
1.6629028319999999,-0.03476520415760192,-0.017732122846451828,0.030033555887926014,-0.04475338085458158,0.11926243114930163,0.058789815401576316
1.862098933,-0.03832990272667396,-0.015579577012369837,0.032112154362810515,-0.04545379251597293,0.10577658169164766,0.049922983515236975
2.056100846,-0.0473976811774234,-0.00455374388026489,0.020961223165422243,-0.038357264779585225,0.05671377712075386,0.011498242814349488
2.255693913,-0.042585613851582015,-0.005741902791623928,0.020887953437644075,-0.03247655172016084,0.05504739288552809,0.022246737298223303
2.456403017,-0.0353913198203968,-0.01403553927547321,0.027846578035708034,-0.03597061014583566,0.09125962017212952,0.044914782191441904
2.65749383,-0.036456178297696484,-0.012529544500574134,0.026420299232145995,-0.025433179223157118,0.08113385977610846,0.04782849046614938
2.8582220080000003,-0.04708679450070507,-0.003007969796206322,0.01801997145524011,-0.025015610587228485,0.04263649403173897,-0.00039974817572106564
