Time,X_dot,Y_dot,Z_dot,Roll_dot,Pitch_dot,Yaw_dot
0.010302067,0,0,0,0,0,0
0.020505905,0,0,0,0,0,0
0.030719996,0,0,0,0,0,0
0.040934086,0,0,0,0,0,0
0.051116943,0,0,0,0,0,0
0.065474033,-1.3777946112459587e-09,0.0001245526175404973,-0.00011576231426245403,-8.317992120347779e-09,0.0014065888466112788,0.0015133982490750297
0.257849932,0.000190875768058869,0.0009247598582942994,0.0007336975213964552,0.0014005021281858513,-0.001643498948140319,0.001466668059757907
0.457624912,0.003117531222471305,0.017444406871383756,0.01565161146869661,0.019818201511925485,-0.022603055861006974,0.021378766107176175
0.658581018,0.009352836796074173,0.018130909577899885,0.010793508043786969,-0.02041281316671312,0.023526311376741348,-0.02205296296663886
0.859642982,0.008439568154009806,0.013425511438425408,0.006582158259755109,-0.02792091129496687,0.032217880532662155,-0.030195558945745306
1.060467005,-0.00032344031625067244,0.02610794229539233,0.01842427563125944,0.037753785297545625,-0.03514422020336094,0.048840387221648546
1.255045891,-0.0009825607042216876,0.009477800787225085,0.0022833237761816826,0.009699596684560986,-0.0025969782332187835,0.019167501529818942
1.4564790730000001,-0.0008516812813590337,0.011129963508639599,0.004490966302873874,0.013075535021379037,-0.007916771133597497,0.02117453169386465
1.6570360659999999,-0.0029725734197748647,0.02602699205998663,4.766007012594017e-05,0.016349179717838027,0.00679334486225077,0.04256301850772962
1.857218027,-0.0003820524241188432,0.01052259249963653,0.004006740798398178,0.009487001799822013,-0.005857057396363605,0.015016194763870758
2.057164907,0.000945978075753286,0.022482176369200736,0.016050016045020467,0.02695302155228562,-0.02321714088615416,0.036313143000913053
2.255632877,0.010280472836718603,0.017095222442206053,0.006054507619088896,-0.03368191262632314,0.0413628130606306,-0.034155496530131946
2.455854893,0.006968423134123919,0.018890769807127512,0.013148394109632302,-0.012650676585456006,0.015050404884770982,-0.013198983765062329
2.656800032,-0.004701073102840539,0.02796033439597889,0.001424024860733993,0.01990512883674263,0.0028476942078254673,0.0460081780330339
2.8579030039999997,-0.005461821473047144,0.027032620774615324,-0.0011461099311334264,0.022407343022534627,0.004897850060635636,0.05306994931415978
3.057761908,1.9920663141167107e-05,0.034976705047083924,0.007902527686647867,0.012400096930199445,0.01174529754929701,0.03706484382397691
3.259195089,0.0024986442124372656,0.01430881197581066,0.009397205374201025,0.0010115432266746484,0.0020518555534663175,0.004021053770998919
3.4540910719999998,0.006925500611188614,0.01325037629271506,0.0031865739283083333,-0.03165910367797409,0.04053528765577519,-0.03043275549412852
3.654772043,0.0010445265055881862,0.028250850878009735,6.273689573948619e-07,-0.009970696338943316,0.03527070653166633,0.012212068424811323
3.856074095,-0.004377188395131648,0.029902596478206797,-0.00255659781111813,0.01522405233755688,0.015364553292468464,0.047953123618052214
4.056603909,-0.005855582740349144,0.017428959131601193,-0.011664047357072568,0.0035423924653313846,0.02635117244788742,0.03273725625917779
4.258265018,-0.00041192626080607537,0.0074190647222605165,0.007140163578202767,0.007821917633854645,-0.007944686548722142,0.009343169790861455
4.457843065,0.0019989589230999063,0.024758864435229896,-0.005717552165526846,-0.0244941464460678,0.055098264152059116,-0.0005898518169683372
4.6591179369999995,-0.006222167898093365,0.017261887221635703,-0.015437029326788077,0.0015451522843869592,0.02936463827412282,0.03168306749622117
4.855859995,-0.009218282884975278,0.04222937693435166,-0.006004910348010413,0.023566313161036478,0.021227321406696475,0.07129651404116297
5.056016922,-0.004682048900154414,0.025927129373205682,0.005430476430954629,0.026821272283462594,-0.0077130263287761465,0.04986389279041257
5.257302046,0.00734832136697038,0.004194546484017022,-0.0036291840987076303,-0.045542939997944044,0.052954393479656664,-0.048517567676973634
5.457581997,-0.005009085000731076,0.013301368106278513,-0.01169073839717961,-0.00017564954831791874,0.01399527132308392,0.011647978029509242
5.658504963,-0.012884437090557602,0.03867074282186348,-0.012574508619470369,0.014655070231612877,-0.050530018291745395,-0.029852038873261273
5.855131865,-0.003609406748799989,0.014071744864374604,-0.015812336337033373,-0.04334515655352978,-0.0236383043116346,-0.11754554753132396
6.056618929,-0.012960073721098675,0.02605982601652204,-0.012391660750632577,0.012789588964850678,-0.02178172818060883,-0.0021495789847767893
6.257203102,-0.009074590540841273,0.039194848969654854,0.007757602000096043,0.035107597979091784,0.0016232414431853436,0.06603125882494056
6.457468033,-0.0033398911838298036,0.027818480807527485,-0.015434235868219442,-0.03590801029576452,0.07324711800382522,0.006125612999675909
6.658566952,-0.010034461718263282,0.021330873069278777,-0.0200279486030983,0.0008518121601642231,0.0425263739013301,0.04470720545944584
6.859128952,-0.011466164235152695,0.024368498558229618,-0.023056704221654584,0.0007624718750038548,0.0476606883317466,0.04968531792546507
7.060612917,-0.009853309572964175,0.022505702237104238,-0.02237916901437527,-0.004008812372213137,0.04764333276606433,0.04067648112307446
7.254484892,0.007963266242450475,0.01603278514267227,-0.03037806836266075,-0.10308836768176621,0.12904177380538936,-0.06173454339015372
7.455020905,0.015860478815266837,0.026339633985055254,0.0071438182603945615,0.015961847297528656,-0.012921747181531384,0.016838079901362102
7.657800913,0.032831396367790915,0.03834916240366796,0.004435299394934769,0.046004011490018606,-0.04625058217129015,0.0381713518336148
7.858169079,0.02741579453466901,0.0290542682569266,-0.0012786206984437259,0.032496066651446234,-0.029883619953984024,0.02996705644560899
8.056133986,0.022330603826303638,0.010037685206625206,-0.023184603435639883,-0.0072102142072100455,0.013436049867385181,0.0002517632797249906
8.256515026,-0.0036597404719022177,0.0251436642057929,-0.04325566457356528,-0.016136126783720933,0.06884965813779657,0.0410539106283988
8.458062887,-0.0035605919344612793,0.034043982636936504,-0.06066092045617524,-0.024605189353483096,0.09551655566781557,0.054702133190346364
8.658266068,0.00510146493115346,0.0347824523015374,-0.037336928596180645,0.00022984850420679318,0.04803242793270119,0.05239690400706967
8.859852076,0.01939830727994253,0.030171274809885344,-0.02906025341893043,0.007846267808289257,0.019810005219668126,0.03621927086307934
9.058616877,0.01225045164384178,0.014719192497793961,-0.0020481878079129916,0.016451701695706672,-0.01299287853009931,0.0174573330737578
9.260631084,0.0161681021493055,-0.0023080759803148637,-0.0195142612235255,-0.011212115594257431,-0.0556477358512258,-0.08011144970601519
