Time,X_dot,Y_dot,Z_dot,Roll_dot,Pitch_dot,Yaw_dot
0.010172128,0,0,0,0,0,0
0.020367145,0,0,0,0,0,0
0.030534982,0,0,0,0,0,0
0.040729999,0,0,0,0,0,0
0.050943136,0,0,0,0,0,0
0.066013097,0.007826592022907624,-2.5446352389985373e-05,0.002608978050348591,-0.004029795951053645,-0.01022114205523761,0.005885083402455454
0.256911039,0.010122960799622042,0.0004439418317397021,-0.00123132394696645,-0.0006176455217010941,0.00044516915735472764,-0.00017941816972388282
0.458191156,0.010118429603498203,0.0014930323588890574,-0.0013243730031221603,-0.0002882119478640722,-4.2036093283730894e-05,6.354112067444192e-05
0.657736063,0.009698458092214203,0.00038671801673291674,-0.0009281684959086009,0.0013061084588095755,-0.0008268570891889445,0.00041988409524450557
0.860002041,0.009733757312823417,0.0006195245890109575,-0.0009789504669917857,0.0001355437191272097,-6.677178354754338e-05,6.772660218375228e-05
1.061331987,0.010093520484996581,0.0013448715322564493,-0.0012598483459770903,-0.0012592204321934248,6.368920143315589e-06,-8.174683646672406e-06
1.260446071,0.010485101912109746,0.0001274843586946856,-0.001232262835645042,0.000248386306083224,0.0009483012072927416,-0.0005666630458628215
1.455649137,0.009507016820297434,0.00043042992027295313,-0.0010367409297007263,0.0012895559047329866,-0.0009778467774732257,7.0609071350829065e-06
1.655827045,0.009965026125494447,0.0011074641658189294,-0.0012296540002043332,-0.0013863072646673423,0.00011834323097660929,-5.684494711791265e-05
1.858692169,0.010553677305245382,0.0010635020167465185,-0.0014083801789567005,3.843900639733049e-05,0.0007734775366745844,-0.00010088035018435753
2.05776906,0.009268314241333259,0.0005405379402424845,-0.0006788579850790841,0.0007607070625647116,-0.0009345693229361749,0.00046266706774652485
2.256008148,0.010197354413011674,0.0008442687764888718,-0.0013209745616388716,-0.0003193355078444298,0.00010917400139447386,1.66468068597492e-05
2.456977129,0.010625549869549038,0.0006335199192810366,-0.0013621360515179545,0.00012314628599027118,0.0005772621984191865,-0.0003770085238991724
2.657767057,0.009833619734078605,0.0007554514023637873,-0.0009874257848276208,0.00027568558245053183,-0.0003277424678864935,-1.7646940965554732e-05
2.856734037,0.009818288122647267,0.0007389645508366257,-0.0008768096819381822,0.00034155319950596543,-0.0007251600523820656,0.00021719899601529107
3.059386015,0.010089518915315407,0.0007317972509304485,-0.0013354710009120337,-0.0020039265037525874,0.0011082480466096621,-0.0002481303063941776
3.261036157,0.010083103140224281,0.0011383435241352695,-0.001378155371906759,0.0012217310516682818,-0.0003530544512887966,0.0004884573911549073
3.460417986,0.009897369571061356,0.0005826928455834497,-0.001043746412913605,0.00016540851713362612,-0.0006039140653316664,-0.000161535646358103
3.66151905,0.010356196732503133,0.00039272690325855837,-0.0011590439101990017,0.00025084055246849245,0.0006394302341965845,-0.0002392600238555924
3.854735136,0.009701288200985307,0.0006114479808795645,-0.0009899301581590188,0.0005623575795567317,-0.0005689892213860782,0.00015054489293972202
4.05601716,0.010038039416747243,0.001371437819006922,-0.0012491346243787378,-0.0013193276574743798,0.0006461552404496055,0.00012284345951629267
4.25825119,0.010077658710806922,0.0003451448559584086,-0.0010720430802820008,0.0008274458516944383,-0.0002897716821250655,-7.37553501551555e-05
4.45598197,0.009636225313146177,0.0006456175054119604,-0.0009131481381491382,-5.1742944230694935e-05,-0.0009284900188271181,0.00028414083547894005
4.658111095,0.010417327431003029,0.0013857269762544994,-0.001541446755727976,-0.0006025314872077488,0.0010667042803901474,-0.0001216554721095067
4.854794025,0.010375878935677948,0.00033670174672437376,-0.0012055837188939512,0.0004821363856616046,0.0003278097165707284,-0.00013424827034305557
5.055070162,0.009490278936227557,0.0005687589730299125,-0.0009454727058609592,-0.0005871350326154946,-3.682054878268332e-05,0.0001181481672394385
5.257124185,0.009972390987217241,0.000778214337744642,-0.0010959168375365123,0.0009734004877413865,-0.0007313690773896373,-7.335921359329949e-05
5.456691026,0.010493901129962476,0.0010850914624277901,-0.0015517716217752582,-0.0008619271291462547,0.0008256237611882076,-6.386322086563401e-06
5.657131195,0.009378780879361065,0.0005328798426387734,-0.0007852941553610958,0.0008890602043418171,-0.0009143365064110717,9.492221878107909e-05
5.858380079,0.00911485047178054,0.0005195774311289623,-0.00045756953854503946,0.00025940021753485674,-0.001863140571895354,0.0002367427102340943
6.059149027,0.01151703665123627,0.001215989871774729,-0.002127268784257097,-0.0020404824826210383,0.0033104553911135013,-0.0008591624160129193
6.260002136,0.009366741291972198,0.0003358056534243005,-0.0008580765022667715,0.0018867621526068264,-0.0015110572926983427,0.0003636341784215266
6.454804182,0.009308038653252578,0.0006517081320304346,-0.0007466597376187548,-0.0002320599423639698,-0.000821823488957382,0.0004122149747854079
6.656769991,0.009422568233003966,0.0008932083322038402,-0.0008982394716544456,0.0003124768840756553,-0.0010018669547331106,0.0001500648263568061
6.856467008,0.008746928123560293,0.0011521866749653737,-0.0005538104789786688,-0.00034378412820149854,-0.001620380853908452,0.0008996920463015013
7.057064056,0.008544995743619381,0.002410197485834453,-0.0006510520271085489,-0.0014583505310635982,-0.002342785536230549,0.0006749278672232541
7.259200096,0.0012431585138190852,0.0016023448989870178,-0.0004451514725815653,-0.00340714731603464,-0.00013498594469954763,0.0010364782794284866
7.492861032,0,0,0,0,0,0
7.503065109,0,0,0,0,0,0
7.5132761,0,0,0,0,0,0
7.523496151,0,0,0,0,0,0
7.53366518,0,0,0,0,0,0
