Time,x_dot [EE frame],y_dot [EE frame],z_dot [EE frame],roll_dot [EE frame],pitch_dot [EE frame],yaw_dot [EE frame]
13.715103125191366,-0.014991234122921585,0.0044190455907951072,0.011635638894689937,0.022234571935234364,0.041637900460019459,-0.016796323790860827
13.72310493564947,-0.015011222003602075,0.0044671195266882558,0.011676512722364845,0.021330181296097362,0.04168752825099202,-0.016957671901532162
13.731106746107576,-0.015031209884282569,0.0045151934625814157,0.011717386550039764,0.020425790656960159,0.041737156041964596,-0.017119020012203529
13.739108556565681,-0.015051197764963059,0.0045632673984745643,0.011758260377714672,0.019521400017823154,0.041786783832937158,-0.01728036812287486
13.747110367023785,-0.015071185645643548,0.004611341334367712,0.01179913420538958,0.018617009378686156,0.041836411623909719,-0.017441716233546192
13.755112177481889,-0.015091173526324041,0.0046594152702608615,0.011840008033064491,0.017712618739549154,0.041886039414882288,-0.017603064344217528
13.763113987939994,-0.01511116140700453,0.0047074892061540101,0.011880881860739401,0.016808228100412152,0.04193566720585485,-0.017764412454888863
13.7711157983981,-0.015131149287685025,0.00475556314204717,0.011921755688414318,0.015903837461274953,0.041985294996827419,-0.017925760565560226
13.779117608856204,-0.015151137168365513,0.0048036370779403186,0.011962629516089228,0.014999446822137951,0.04203492278779998,-0.018087108676231561
13.787119419314308,-0.015171125049046004,0.0048517110138334672,0.012003503343764136,0.014095056183000949,0.042084550578772542,-0.01824845678690289
13.795121229772413,-0.015191112929726493,0.004899784949726615,0.012044377171439045,0.013190665543863948,0.042134178369745104,-0.018409804897574225
13.803123040230517,-0.015211100810406983,0.0049478588856197636,0.012085250999113954,0.012286274904726946,0.042183806160717673,-0.01857115300824556
13.811124850688621,-0.015231088691087474,0.0049959328215129131,0.012126124826788862,0.011381884265589946,0.042233433951690234,-0.018732501118916889
13.819126661146727,-0.01525107657176797,0.0050440067574060729,0.012166998654463782,0.010477493626452745,0.04228306174266281,-0.018893849229588262
13.827128471604832,-0.015271359932887195,0.0050881287606565967,0.012206801449732189,0.0096422902804567043,0.0423392686071992,-0.019050130101525561
13.835130282062936,-0.015293628483234328,0.0051056996522831997,0.012239408499640175,0.0092719226766817629,0.042439677064316159,-0.019172366663142065
13.84313209252104,-0.015315897033581462,0.0051232705439098053,0.012272015549548159,0.0089015550729068197,0.042540085521433117,-0.019294603224758573
13.851133902979145,-0.015338165583928597,0.0051408414355364092,0.012304622599456147,0.0085311874691318783,0.042640493978550076,-0.019416839786375081
13.859135713437251,-0.015360434134275736,0.0051584123271630165,0.012337229649364139,0.0081608198653568519,0.042740902435667055,-0.019539076347991621
13.867137523895355,-0.01538270268462287,0.0051759832187896213,0.012369836699272125,0.0077904522615819087,0.042841310892784007,-0.019661312909608129
13.875139334353459,-0.015404971234970003,0.0051935541104162252,0.012402443749180111,0.0074200846578069656,0.042941719349900966,-0.019783549471224633
13.883141144811564,-0.015427239785317138,0.0052111250020428299,0.012435050799088096,0.0070497170540320224,0.043042127807017924,-0.019905786032841141
13.891142955269668,-0.015449508335664268,0.0052286958936694338,0.012467657848996082,0.0066793494502570792,0.043142536264134883,-0.020028022594457649
13.899144765727772,-0.015471776886011403,0.0052462667852960386,0.012500264898904066,0.0063089818464821361,0.043242944721251841,-0.020150259156074161
13.907146576185879,-0.015494045436358543,0.0052638376769226468,0.012532871948812061,0.0059386142427071123,0.043343353178368821,-0.020272495717690693
13.915148386643983,-0.015516313986705676,0.0052814085685492498,0.012565478998720044,0.0055682466389321691,0.043443761635485779,-0.020394732279307201
13.923150197102087,-0.015538582537052811,0.0052989794601758546,0.012598086048628032,0.005197879035157226,0.043544170092602731,-0.020516968840923709
13.931152007560192,-0.015560851087399944,0.0053165503518024584,0.012630693098536015,0.0048275114313822828,0.04364457854971969,-0.020639205402540217
13.939153818018296,-0.015583119637747079,0.0053341212434290632,0.012663300148444002,0.0044571438276073396,0.043744987006836655,-0.020761441964156725
13.9471556284764,-0.015605388188094212,0.0053516921350556671,0.012695907198351989,0.0040867762238323974,0.043845395463953607,-0.020883678525773233
13.955157438934506,-0.01562765673844135,0.0053692630266822753,0.01272851424825998,0.0037164086200573701,0.043945803921070586,-0.021005915087389769
13.963159249392611,-0.015649925288788481,0.0053868339183088792,0.012761121298167966,0.0033460410162824295,0.044046212378187545,-0.021128151649006277
13.971161059850715,-0.015672193839135616,0.0054044048099354831,0.012793728348075951,0.0029756734125074846,0.044146620835304504,-0.021250388210622785
13.979162870308819,-0.015694462389482751,0.0054219757015620887,0.012826335397983937,0.0026053058087325432,0.044247029292421455,-0.021372624772239293
13.987164680766924,-0.015716730939829886,0.0054395465931886917,0.012858942447891923,0.0022349382049575992,0.044347437749538414,-0.021494861333855801
13.99516649122503,-0.015738999490177024,0.0054571174848152999,0.012891549497799916,0.0018645706011825736,0.044447846206655393,-0.021617097895472337
14.003168301683134,-0.015761268040524159,0.0054746883764419038,0.012924156547707902,0.0014942029974076313,0.044548254663772359,-0.021739334457088845
14.011170112141238,-0.01578353659087129,0.0054922592680685086,0.012956763597615887,0.0011238353936326882,0.044648663120889304,-0.021861571018705353
14.019171922599343,-0.015805805141218425,0.0055098301596951125,0.012989370647523873,0.0007534677898577459,0.044749071578006269,-0.021983807580321861
14.027173733057447,-0.015828073691565556,0.0055274010513217163,0.013021977697431858,0.00038310018608280188,0.044849480035123228,-0.022106044141938369
14.035175543515551,-0.015850342241912691,0.0055449719429483211,0.013054584747339844,1.2732582307860459e-05,0.04494988849224018,-0.022228280703554877
14.043177353973658,-0.015872610792259829,0.0055625428345749293,0.013087191797247839,-0.0003576350214671651,0.045050296949357166,-0.022350517265171413
14.051179164431762,-0.015894879342606964,0.0055801137262015332,0.013119798847155823,-0.00072800262524210912,0.045150705406474118,-0.022472753826787921
14.059180974889866,-0.015917147892954099,0.0055976846178281379,0.013152405897063808,-0.0010983702290170514,0.045251113863591083,-0.022594990388404429
14.067182785347971,-0.01593941644330123,0.0056152555094547418,0.013185012946971796,-0.0014687378327919946,0.045351522320708035,-0.022717226950020937
14.075184595806075,-0.015961684993648365,0.0056328264010813457,0.01321761999687978,-0.001839105436566936,0.045451930777824993,-0.022839463511637442
14.083186406264181,-0.015983953543995504,0.0056503972927079548,0.013250227046787773,-0.0022094730403419624,0.04555233923494198,-0.022961700073253981
14.091188216722285,-0.016006222094342638,0.0056679681843345587,0.013282834096695756,-0.0025798406441169064,0.045652747692058931,-0.023083936634870489
14.09919002718039,-0.01602849064468977,0.0056855390759611626,0.013315441146603744,-0.0029502082478918487,0.045753156149175883,-0.023206173196486997
14.107191837638494,-0.016050759195036905,0.0057031099675877665,0.013348048196511728,-0.0033205758516667927,0.045853564606292849,-0.023328409758103505
14.115193648096598,-0.016073027745384039,0.0057206808592143712,0.013380655246419716,-0.003690943455441735,0.0459539730634098,-0.023450646319720013
14.123195458554703,-0.016095296295731171,0.0057382517508409751,0.013413262296327701,-0.0040613110592166773,0.046054381520526752,-0.023572882881336518
14.131197269012809,-0.016117564846078309,0.0057558226424675833,0.013445869346235692,-0.004431678662991702,0.046154789977643731,-0.023695119442953053
